  1986.83425 11 01  0.1535   1
  1986.83699 11 02  0.1536   1
  1986.83973 11 03  0.1532   1
  1986.84247 11 04  0.1529   1
  1986.84521 11 05  0.1527   1
  1986.84795 11 06  0.1520  17
  1986.85068 11 07  0.1519   1
  1986.85342 11 08  0.1513   1
  1986.85616 11 09  0.1507   1
  1986.85890 11 10  0.1505   1
  1986.86164 11 11  0.1503   1
  1986.86438 11 12  0.1505   1
  1986.86712 11 13  0.1505   1
  1986.86986 11 14  0.1508   1
  1986.87260 11 15  0.1511   1
  1986.87534 11 16  0.1516   1
  1986.87808 11 17  0.1518   1
  1986.88082 11 18  0.1520   1
  1986.88356 11 19  0.1522   1
  1986.88630 11 20  0.1523   1
  1986.88904 11 21  0.1522   1
  1986.89178 11 22  0.1522   1
  1986.89452 11 23  0.1524   1
  1986.89726 11 24  0.1526   1
  1986.90000 11 25  0.1524   1
  1986.90274 11 26  0.1522   1
  1986.90548 11 27  0.1522   1
  1986.90822 11 28  0.1522   1
  1986.91096 11 29  0.1519   1
  1986.91370 11 30  0.1515   1
  1986.91644 12 01  0.1516   1
  1986.91918 12 02  0.1514   1
  1986.92192 12 03  0.1511   1
  1986.92466 12 04  0.1512   1
  1986.92740 12 05  0.1509   1
  1986.93014 12 06  0.1504   1
  1986.93288 12 07  0.1504   1
  1986.93562 12 08  0.1505   1
  1986.93836 12 09  0.1504   1
  1986.94110 12 10  0.1507   1
  1986.94384 12 11  0.1509   1
  1986.94658 12 12  0.1511   1
  1986.94932 12 13  0.1514   1
  1986.95205 12 14  0.1515   1
  1986.95479 12 15  0.1513   1
  1986.95753 12 16  0.1516   1
  1986.96027 12 17  0.1516   1
  1986.96301 12 18  0.1518   1
  1986.96575 12 19  0.1515   1
  1986.96849 12 20  0.1513   1
  1986.97123 12 21  0.1516   1
  1986.97397 12 22  0.1516   1
  1986.97671 12 23  0.1514   1
  1986.97945 12 24  0.1512   1
  1986.98219 12 25  0.1514   1
  1986.98493 12 26  0.1514   1
  1986.98767 12 27  0.1511   1
  1986.99041 12 28  0.1511   1
  1986.99315 12 29  0.1509   1
  1986.99589 12 30  0.1508   3
  1986.99863 12 31  0.1505   1
  1987.00137 01 01  0.1507   1
  1987.00411 01 02  0.1506   1
  1987.00685 01 03  0.1505   1
  1987.00959 01 04  0.1507   1
  1987.01233 01 05  0.1507   1
  1987.01507 01 06  0.1507   1
  1987.01781 01 07  0.1507   1
  1987.02055 01 08  0.1507   1
  1987.02329 01 09  0.1509   1
  1987.02603 01 10  0.1506   1
  1987.02877 01 11  0.1507   1
  1987.03151 01 12  0.1509   1
  1987.03425 01 13  0.1507   1
  1987.03699 01 14  0.1509   1
  1987.03973 01 15  0.1512   1
  1987.04247 01 16  0.1515   1
  1987.04521 01 17  0.1515   1
  1987.04795 01 18  0.1519   1
  1987.05068 01 19  0.1518   1
  1987.05342 01 20  0.1518   1
  1987.05616 01 21  0.1518   1
  1987.05890 01 22  0.1521   1
  1987.06164 01 23  0.1522   1
  1987.06438 01 24  0.1519   1
  1987.06712 01 25  0.1514   1
  1987.06986 01 26  0.1513   1
  1987.07260 01 27  0.1510   1
  1987.07534 01 28  0.1508   1
  1987.07808 01 29  0.1508   1
  1987.08082 01 30  0.1508   1
  1987.08356 01 31  0.1509   1
  1987.08630 02 01  0.1508  17
  1987.08904 02 02  0.1506   1
  1987.09178 02 03  0.1507   1
  1987.09452 02 04  0.1505   1
  1987.09726 02 05  0.1506   1
  1987.10000 02 06  0.1506   1
  1987.10274 02 07  0.1504   1
  1987.10548 02 08  0.1506   1
  1987.10822 02 09  0.1508   1
  1987.11096 02 10  0.1508   1
  1987.11370 02 11  0.1507   1
  1987.11644 02 12  0.1510   1
  1987.11918 02 13  0.1511   1
  1987.12192 02 14  0.1510   1
  1987.12466 02 15  0.1514   1
  1987.12740 02 16  0.1513   1
  1987.13014 02 17  0.1511   1
  1987.13288 02 18  0.1511   1
  1987.13562 02 19  0.1513   1
  1987.13836 02 20  0.1510   1
  1987.14110 02 21  0.1514   1
  1987.14384 02 22  0.1513   1
  1987.14658 02 23  0.1512   1
  1987.14932 02 24  0.1512  17
  1987.15205 02 25  0.1510   1
  1987.15479 02 26  0.1512   1
  1987.15753 02 27  0.1514   1
  1987.16027 02 28  0.1513   1
  1987.16301 03 01  0.1512   1
  1987.16575 03 02  0.1514   1
  1987.16849 03 03  0.1512   1
  1987.17123 03 04  0.1513   1
  1987.17397 03 05  0.1513   1
  1987.17671 03 06  0.1515  17
  1987.17945 03 07  0.1513   1
  1987.18219 03 08  0.1513   1
  1987.18493 03 09  0.1512   1
  1987.18767 03 10  0.1512  17
  1987.19041 03 11  0.1506   1
  1987.19315 03 12  0.1507   1
  1987.19589 03 13  0.1506   1
  1987.19863 03 14  0.1507   1
  1987.20137 03 15  0.1512   1
  1987.20411 03 16  0.1510   1
  1987.20685 03 17  0.1512   1
  1987.20959 03 18  0.1514   1
  1987.21233 03 19  0.1515   1
  1987.21507 03 20  0.1518   1
  1987.21781 03 21  0.1520   1
  1987.22055 03 22  0.1520   1
  1987.22329 03 23  0.1518   1
  1987.22603 03 24  0.1519   1
  1987.22877 03 25  0.1518   1
  1987.23151 03 26  0.1517   1
  1987.23425 03 27  0.1516   1
  1987.23699 03 28  0.1515   1
  1987.23973 03 29  0.1515   1
  1987.24247 03 30  0.1513   1
  1987.24521 03 31  0.1513   1
  1987.24795 04 01  0.1512   1
  1987.25068 04 02  0.1510   1
  1987.25342 04 03  0.1513   1
  1987.25616 04 04  0.1509   1
  1987.25890 04 05  0.1511   1
  1987.26164 04 06  0.1515   1
  1987.26438 04 07  0.1516   1
  1987.26712 04 08  0.1523   1
  1987.26986 04 09  0.1527   1
  1987.27260 04 10  0.1536   1
  1987.27534 04 11  0.1538   1
  1987.27808 04 12  0.1539   1
  1987.28082 04 13  0.1546   1
  1987.28356 04 14  0.1548   1
  1987.28630 04 15  0.1548   1
  1987.28904 04 16  0.1545   1
  1987.29178 04 17  0.1543   1
  1987.29452 04 18  0.1538   1
  1987.29726 04 19  0.1533   1
  1987.30000 04 20  0.1523   1
  1987.30274 04 21  0.1520   1
  1987.30548 04 22  0.1520   1
  1987.30822 04 23  0.1518   1
  1987.31096 04 24  0.1521   1
  1987.31370 04 25  0.1520   1
  1987.31644 04 26  0.1516   1
  1987.31918 04 27  0.1514   1
  1987.32192 04 28  0.1514   1
  1987.32466 04 29  0.1515   1
  1987.32740 04 30  0.1517   1
  1987.33014 05 01  0.1521   1
  1987.33288 05 02  0.1520   1
  1987.33562 05 03  0.1519   1
  1987.33836 05 04  0.1520   1
  1987.34110 05 05  0.1525   1
  1987.34384 05 06  0.1531   1
  1987.34658 05 07  0.1536   1
  1987.34932 05 08  0.1538   1
  1987.35205 05 09  0.1542   1
  1987.35479 05 10  0.1545   1
  1987.35753 05 11  0.1547   1
  1987.36027 05 12  0.1546   1
  1987.36301 05 13  0.1540   1
  1987.36575 05 14  0.1536   1
  1987.36849 05 15  0.1536   1
  1987.37123 05 16  0.1536   1
  1987.37397 05 17  0.1537   1
  1987.37671 05 18  0.1536   1
  1987.37945 05 19  0.1538   1
  1987.38219 05 20  0.1536   1
  1987.38493 05 21  0.1535   1
  1987.38767 05 22  0.1536   1
  1987.39041 05 23  0.1536   1
  1987.39315 05 24  0.1537   1
  1987.39589 05 25  0.1535   1
  1987.39863 05 26  0.1532   1
  1987.40137 05 27  0.1524   1
  1987.40411 05 28  0.1518   1
  1987.40685 05 29  0.1517   1
  1987.40959 05 30  0.1517   1
  1987.41233 05 31  0.1515   1
  1987.41507 06 01  0.1518   1
  1987.41781 06 02  0.1520   1
  1987.42055 06 03  0.1520   1
  1987.42329 06 04  0.1522   1
  1987.42603 06 05  0.1526   1
  1987.42877 06 06  0.1528   1
  1987.43151 06 07  0.1530   1
  1987.43425 06 08  0.1533   1
  1987.43699 06 09  0.1532   1
  1987.43973 06 10  0.1528   1
  1987.44247 06 11  0.1529   1
  1987.44521 06 12  0.1529   1
  1987.44795 06 13  0.1531   1
  1987.45068 06 14  0.1532   1
  1987.45342 06 15  0.1533   1
  1987.45616 06 16  0.1531   1
  1987.45890 06 17  0.1532   1
  1987.46164 06 18  0.1534   1
  1987.46438 06 19  0.1537   1
  1987.46712 06 20  0.1536   1
  1987.46986 06 21  0.1538   1
  1987.47260 06 22  0.1537   1
  1987.47534 06 23  0.1533   1
  1987.47808 06 24  0.1530   1
  1987.48082 06 25  0.1527   1
  1987.48356 06 26  0.1528  17
  1987.48630 06 27  0.1525   1
  1987.48904 06 28  0.1524   1
  1987.49178 06 29  0.1522   1
  1987.49452 06 30  0.1524   1
  1987.49726 07 01  0.1522   1
  1987.50000 07 02  0.1521   1
  1987.50274 07 03  0.1523   1
  1987.50548 07 04  0.1525   1
  1987.50822 07 05  0.1524   1
  1987.51096 07 06  0.1521   1
  1987.51370 07 07  0.1523   1
  1987.51644 07 08  0.1520   1
  1987.51918 07 09  0.1520   3
  1987.52192 07 10  0.1517   1
  1987.52466 07 11  0.1517   3
  1987.52740 07 12  0.1518  17
  1987.53014 07 13  0.1519   1
  1987.53288 07 14  0.1519   1
  1987.53562 07 15  0.1524   1
  1987.53836 07 16  0.1528   1
  1987.54110 07 17  0.1530   1
  1987.54384 07 18  0.1533   1
  1987.54658 07 19  0.1536  17
  1987.54932 07 20  0.1537   1
  1987.55205 07 21  0.1543   1
  1987.55479 07 22  0.1550   1
  1987.55753 07 23  0.1556   1
  1987.56027 07 24  0.1561   1
  1987.56301 07 25  0.1560   1
  1987.56575 07 26  0.1558   1
  1987.56849 07 27  0.1555   1
  1987.57123 07 28  0.1555  17
  1987.57397 07 29  0.1550   1
  1987.57671 07 30  0.1549   1
  1987.57945 07 31  0.1545   1
  1987.58219 08 01  0.1541   1
  1987.58493 08 02  0.1534   1
  1987.58767 08 03  0.1532   1
  1987.59041 08 04  0.1530   1
  1987.59315 08 05  0.1524   1
  1987.59589 08 06  0.1523   1
  1987.59863 08 07  0.1523   1
  1987.60137 08 08  0.1524   1
  1987.60411 08 09  0.1525   1
  1987.60685 08 10  0.1546  17
  1987.60959 08 11  0.1532   1
  1987.61233 08 12  0.1532   1
  1987.61507 08 13  0.1535   1
  1987.61781 08 14  0.1540   1
  1987.62055 08 15  0.1545   1
  1987.62329 08 16  0.1549   1
  1987.62603 08 17  0.1549   1
  1987.62877 08 18  0.1551   1
  1987.63151 08 19  0.1549   1
  1987.63425 08 20  0.1549   1
  1987.63699 08 21  0.1550   1
  1987.63973 08 22  0.1546   1
  1987.64247 08 23  0.1544   1
  1987.64521 08 24  0.1541   1
  1987.64795 08 25  0.1538   1
  1987.65068 08 26  0.1536   1
  1987.65342 08 27  0.1534   1
  1987.65616 08 28  0.1531   1
  1987.65890 08 29  0.1530   1
  1987.66164 08 30  0.1529   1
  1987.66438 08 31  0.1528  17
  1987.66712 09 01  0.1533   1
  1987.66986 09 02  0.1531   1
  1987.67260 09 03  0.1533   1
  1987.67534 09 04  0.1535   1
  1987.67808 09 05  0.1535   1
  1987.68082 09 06  0.1535   1
  1987.68356 09 07  0.1535   1
  1987.68630 09 08  0.1534   1
  1987.68904 09 09  0.1534   1
  1987.69178 09 10  0.1536   1
  1987.69452 09 11  0.1540   1
  1987.69726 09 12  0.1540   1
  1987.70000 09 13  0.1540   1
  1987.70274 09 14  0.1539   1
  1987.70548 09 15  0.1540   1
  1987.70822 09 16  0.1539   1
  1987.71096 09 17  0.1541   1
  1987.71370 09 18  0.1539   1
  1987.71644 09 19  0.1540   1
  1987.71918 09 20  0.1538   1
  1987.72192 09 21  0.1536   1
  1987.72466 09 22  0.1529   1
  1987.72740 09 23  0.1527   1
  1987.73014 09 24  0.1526   1
  1987.73288 09 25  0.1525   1
  1987.73562 09 26  0.1523   1
  1987.73836 09 27  0.1522   1
  1987.74110 09 28  0.1520   1
  1987.74384 09 29  0.1526   1
  1987.74658 09 30  0.1528   1
  1987.74932 10 01  0.1530   1
  1987.75205 10 02  0.1532   1
  1987.75479 10 03  0.1535   1
  1987.75753 10 04  0.1534   1
  1987.76027 10 05  0.1537   1
  1987.76301 10 06  0.1540   1
  1987.76575 10 07  0.1540   1
  1987.76849 10 08  0.1539   1
  1987.77123 10 09  0.1540   1
  1987.77397 10 10  0.1542   1
  1987.77671 10 11  0.1545   1
  1987.77945 10 12  0.1545   1
  1987.78219 10 13  0.1547   1
  1987.78493 10 14  0.1553   1
  1987.78767 10 15  0.1558   1
  1987.79041 10 16  0.1558   1
  1987.79315 10 17  0.1554   1
  1987.79589 10 18  0.1556  17
  1987.79863 10 19  0.1551   1
  1987.80137 10 20  0.1548   1
  1987.80411 10 21  0.1544   1
  1987.80685 10 22  0.1536   1
  1987.80959 10 23  0.1529   1
  1987.81233 10 24  0.1528   1
  1987.81507 10 25  0.1529   1
  1987.81781 10 26  0.1534   1
  1987.82055 10 27  0.1539   1
  1987.82329 10 28  0.1543   1
  1987.82603 10 29  0.1548   1
  1987.82877 10 30  0.1550   1
  1987.83151 10 31  0.1552   1
  1987.83425 11 01  0.1553   1
  1987.83699 11 02  0.1558   1
  1987.83973 11 03  0.1558   1
  1987.84247 11 04  0.1563   1
  1987.84521 11 05  0.1556   1
  1987.84795 11 06  0.1551   1
  1987.85068 11 07  0.1550   1
  1987.85342 11 08  0.1551   1
  1987.85616 11 09  0.1550   1
  1987.85890 11 10  0.1550   1
  1987.86164 11 11  0.1547   1
  1987.86438 11 12  0.1546   1
  1987.86712 11 13  0.1546   1
  1987.86986 11 14  0.1547   1
  1987.87260 11 15  0.1542   1
  1987.87534 11 16  0.1541   1
  1987.87808 11 17  0.1540   1
  1987.88082 11 18  0.1544   1
  1987.88356 11 19  0.1547   1
  1987.88630 11 20  0.1547   1
  1987.88904 11 21  0.1549   1
  1987.89178 11 22  0.1554   1
  1987.89452 11 23  0.1561   1
  1987.89726 11 24  0.1562   1
  1987.90000 11 25  0.1561   1
  1987.90274 11 26  0.1561   1
  1987.90548 11 27  0.1557   1
  1987.90822 11 28  0.1549   1
  1987.91096 11 29  0.1548   1
  1987.91370 11 30  0.1546   1
  1987.91644 12 01  0.1546   1
  1987.91918 12 02  0.1544   1
  1987.92192 12 03  0.1543   1
  1987.92466 12 04  0.1543   1
  1987.92740 12 05  0.1540   1
  1987.93014 12 06  0.1534  17
  1987.93288 12 07  0.1538   1
  1987.93562 12 08  0.1536   1
  1987.93836 12 09  0.1538   1
  1987.94110 12 10  0.1538   1
  1987.94384 12 11  0.1536   1
  1987.94658 12 12  0.1533   1
  1987.94932 12 13  0.1535   1
  1987.95205 12 14  0.1540   1
  1987.95479 12 15  0.1546   1
  1987.95753 12 16  0.1552   1
  1987.96027 12 17  0.1552   1
  1987.96301 12 18  0.1552   1
  1987.96575 12 19  0.1550   1
  1987.96849 12 20  0.1552   1
  1987.97123 12 21  0.1551   1
  1987.97397 12 22  0.1549   1
  1987.97671 12 23  0.1547   1
  1987.97945 12 24  0.1544   1
  1987.98219 12 25  0.1542   1
  1987.98493 12 26  0.1545   1
  1987.98767 12 27  0.1544   1
  1987.99041 12 28  0.1546   1
  1987.99315 12 29  0.1549   1
  1987.99589 12 30  0.1556   1
  1987.99863 12 31  0.1555   1
  1988.00137 01 01  0.1555   1
  1988.00410 01 02  0.1552   1
  1988.00683 01 03  0.1555   1
  1988.00956 01 04  0.1554   1
  1988.01230 01 05  0.1557   1
  1988.01503 01 06  0.1558   1
  1988.01776 01 07  0.1559   1
  1988.02049 01 08  0.1555   1
  1988.02322 01 09  0.1551   1
  1988.02596 01 10  0.1553   1
  1988.02869 01 11  0.1556   1
  1988.03142 01 12  0.1562   1
  1988.03415 01 13  0.1567   1
  1988.03689 01 14  0.1571   1
  1988.03962 01 15  0.1570   1
  1988.04235 01 16  0.1572   1
  1988.04508 01 17  0.1572   1
  1988.04781 01 18  0.1569   1
  1988.05055 01 19  0.1569   1
  1988.05328 01 20  0.1567   1
  1988.05601 01 21  0.1563   1
  1988.05874 01 22  0.1560   1
  1988.06148 01 23  0.1557   1
  1988.06421 01 24  0.1557   1
  1988.06694 01 25  0.1548   1
  1988.06967 01 26  0.1548   1
  1988.07240 01 27  0.1551  17
  1988.07514 01 28  0.1551  17
  1988.07787 01 29  0.1547   1
  1988.08060 01 30  0.1551   1
  1988.08333 01 31  0.1556   1
  1988.08607 02 01  0.1567   1
  1988.08880 02 02  0.1571   1
  1988.09153 02 03  0.1575   1
  1988.09426 02 04  0.1575   1
  1988.09699 02 05  0.1576   1
  1988.09973 02 06  0.1572   1
  1988.10246 02 07  0.1569   1
  1988.10519 02 08  0.1567   1
  1988.10792 02 09  0.1564   1
  1988.11066 02 10  0.1560   1
  1988.11339 02 11  0.1558   1
  1988.11612 02 12  0.1557   1
  1988.11885 02 13  0.1558   1
  1988.12158 02 14  0.1559   1
  1988.12432 02 15  0.1564   1
  1988.12705 02 16  0.1576   3
  1988.12978 02 17  0.1569   1
  1988.13251 02 18  0.1571   1
  1988.13525 02 19  0.1570   1
  1988.13798 02 20  0.1569   1
  1988.14071 02 21  0.1564   1
  1988.14344 02 22  0.1558   1
  1988.14617 02 23  0.1555   1
  1988.14891 02 24  0.1552   1
  1988.15164 02 25  0.1547   1
  1988.15437 02 26  0.1546   1
  1988.15710 02 27  0.1543   1
  1988.15984 02 28  0.1549   1
  1988.16257 02 29  0.1557   1
  1988.16530 03 01  0.1559   1
  1988.16803 03 02  0.1562   1
  1988.17077 03 03  0.1567   1
  1988.17350 03 04  0.1567   1
  1988.17623 03 05  0.1563   1
  1988.17896 03 06  0.1561   1
  1988.18169 03 07  0.1561   1
  1988.18443 03 08  0.1559   1
  1988.18716 03 09  0.1553   1
  1988.18989 03 10  0.1550   1
  1988.19262 03 11  0.1545   1
  1988.19536 03 12  0.1551   1
  1988.19809 03 13  0.1559   1
  1988.20082 03 14  0.1560   1
  1988.20355 03 15  0.1566   1
  1988.20628 03 16  0.1567   1
  1988.20902 03 17  0.1573   1
  1988.21175 03 18  0.1571   1
  1988.21448 03 19  0.1576   1
  1988.21721 03 20  0.1572   1
  1988.21995 03 21  0.1575   1
  1988.22268 03 22  0.1568   1
  1988.22541 03 23  0.1559   1
  1988.22814 03 24  0.1560   1
  1988.23087 03 25  0.1560   1
  1988.23361 03 26  0.1571   3
  1988.23634 03 27  0.1570   1
  1988.23907 03 28  0.1577   1
  1988.24180 03 29  0.1581   1
  1988.24454 03 30  0.1584   1
  1988.24727 03 31  0.1588   1
  1988.25000 04 01  0.1586   1
  1988.25273 04 02  0.1582   1
  1988.25546 04 03  0.1578   1
  1988.25820 04 04  0.1572   1
  1988.26093 04 05  0.1565   1
  1988.26366 04 06  0.1554   1
  1988.26639 04 07  0.1555   1
  1988.26913 04 08  0.1565   1
  1988.27186 04 09  0.1578   1
  1988.27459 04 10  0.1589   1
  1988.27732 04 11  0.1596   1
  1988.28005 04 12  0.1587  17
  1988.28279 04 13  0.1606   1
  1988.28552 04 14  0.1605   1
  1988.28825 04 15  0.1606   1
  1988.29098 04 16  0.1604   1
  1988.29372 04 17  0.1604   1
  1988.29645 04 18  0.1598   1
  1988.29918 04 19  0.1588   1
  1988.30191 04 20  0.1581   1
  1988.30464 04 21  0.1581  17
  1988.30738 04 22  0.1578   1
  1988.31011 04 23  0.1571   1
  1988.31284 04 24  0.1570   1
  1988.31557 04 25  0.1567   1
  1988.31831 04 26  0.1568   1
  1988.32104 04 27  0.1566   1
  1988.32377 04 28  0.1568   1
  1988.32650 04 29  0.1566   1
  1988.32923 04 30  0.1568   1
  1988.33197 05 01  0.1570   1
  1988.33470 05 02  0.1572   1
  1988.33743 05 03  0.1571   1
  1988.34016 05 04  0.1571   1
  1988.34290 05 05  0.1576   1
  1988.34563 05 06  0.1579   1
  1988.34836 05 07  0.1581   1
  1988.35109 05 08  0.1585   1
  1988.35383 05 09  0.1593   1
  1988.35656 05 10  0.1596   1
  1988.35929 05 11  0.1598   1
  1988.36202 05 12  0.1592   1
  1988.36475 05 13  0.1586   1
  1988.36749 05 14  0.1579   1
  1988.37022 05 15  0.1573   1
  1988.37295 05 16  0.1569   1
  1988.37568 05 17  0.1562   1
  1988.37842 05 18  0.1558   1
  1988.38115 05 19  0.1555   1
  1988.38388 05 20  0.1559   1
  1988.38661 05 21  0.1563   1
  1988.38934 05 22  0.1573   1
  1988.39208 05 23  0.1579   1
  1988.39481 05 24  0.1585   1
  1988.39754 05 25  0.1587   1
  1988.40027 05 26  0.1590   1
  1988.40301 05 27  0.1593   1
  1988.40574 05 28  0.1591   1
  1988.40847 05 29  0.1593   1
  1988.41120 05 30  0.1590   1
  1988.41393 05 31  0.1594   1
  1988.41667 06 01  0.1593   1
  1988.41940 06 02  0.1595   1
  1988.42213 06 03  0.1599   1
  1988.42486 06 04  0.1604   1
  1988.42760 06 05  0.1613   1
  1988.43033 06 06  0.1626   1
  1988.43306 06 07  0.1626   1
  1988.43579 06 08  0.1628   1
  1988.43852 06 09  0.1632   1
  1988.44126 06 10  0.1620   1
  1988.44399 06 11  0.1607   1
  1988.44672 06 12  0.1599   1
  1988.44945 06 13  0.1578   1
  1988.45219 06 14  0.1586   1
  1988.45492 06 15  0.1574   1
  1988.45765 06 16  0.1576   1
  1988.46038 06 17  0.1576   1
  1988.46311 06 18  0.1577   1
  1988.46585 06 19  0.1581   1
  1988.46858 06 20  0.1582   1
  1988.47131 06 21  0.1587   1
  1988.47404 06 22  0.1589   1
  1988.47678 06 23  0.1590   1
  1988.47951 06 24  0.1590   1
  1988.48224 06 25  0.1592   1
  1988.48497 06 26  0.1596   1
  1988.48770 06 27  0.1598   1
  1988.49044 06 28  0.1605   1
  1988.49317 06 29  0.1611   1
  1988.49590 06 30  0.1617   1
  1988.49863 07 01  0.1619   1
  1988.50137 07 02  0.1625   1
  1988.50410 07 03  0.1628   1
  1988.50683 07 04  0.1628   1
  1988.50956 07 05  0.1625   1
  1988.51230 07 06  0.1617   1
  1988.51503 07 07  0.1606   1
  1988.51776 07 08  0.1591   1
  1988.52049 07 09  0.1581   1
  1988.52322 07 10  0.1577   1
  1988.52596 07 11  0.1580   1
  1988.52869 07 12  0.1581   1
  1988.53142 07 13  0.1586   1
  1988.53415 07 14  0.1586   1
  1988.53689 07 15  0.1592   1
  1988.53962 07 16  0.1592   1
  1988.54235 07 17  0.1599   1
  1988.54508 07 18  0.1602   1
  1988.54781 07 19  0.1605   1
  1988.55055 07 20  0.1596   1
  1988.55328 07 21  0.1591   1
  1988.55601 07 22  0.1589   1
  1988.55874 07 23  0.1596   1
  1988.56148 07 24  0.1602   1
  1988.56421 07 25  0.1600   1
  1988.56694 07 26  0.1606   1
  1988.56967 07 27  0.1614   1
  1988.57240 07 28  0.1621   1
  1988.57514 07 29  0.1627   1
  1988.57787 07 30  0.1634   1
  1988.58060 07 31  0.1638  17
  1988.58333 08 01  0.1636   1
  1988.58607 08 02  0.1631   1
  1988.58880 08 03  0.1625   1
  1988.59153 08 04  0.1616   1
  1988.59426 08 05  0.1606   1
  1988.59699 08 06  0.1603   1
  1988.59973 08 07  0.1607   1
  1988.60246 08 08  0.1611   1
  1988.60519 08 09  0.1614   1
  1988.60792 08 10  0.1610   1
  1988.61066 08 11  0.1610   1
  1988.61339 08 12  0.1607   1
  1988.61612 08 13  0.1607   1
  1988.61885 08 14  0.1604   1
  1988.62158 08 15  0.1603   1
  1988.62432 08 16  0.1599   1
  1988.62705 08 17  0.1593   1
  1988.62978 08 18  0.1587  17
  1988.63251 08 19  0.1581   1
  1988.63525 08 20  0.1580   1
  1988.63798 08 21  0.1581   1
  1988.64071 08 22  0.1581   1
  1988.64344 08 23  0.1589   1
  1988.64617 08 24  0.1595   1
  1988.64891 08 25  0.1610   1
  1988.65164 08 26  0.1619   1
  1988.65437 08 27  0.1634   1
  1988.65710 08 28  0.1644   1
  1988.65984 08 29  0.1650   1
  1988.66257 08 30  0.1646   1
  1988.66530 08 31  0.1644   1
  1988.66803 09 01  0.1637   1
  1988.67077 09 02  0.1638   1
  1988.67350 09 03  0.1636   1
  1988.67623 09 04  0.1633   1
  1988.67896 09 05  0.1632   1
  1988.68169 09 06  0.1624   1
  1988.68443 09 07  0.1617   1
  1988.68716 09 08  0.1606   1
  1988.68989 09 09  0.1600   1
  1988.69262 09 10  0.1602   1
  1988.69536 09 11  0.1600   1
  1988.69809 09 12  0.1603   1
  1988.70082 09 13  0.1581  17
  1988.70355 09 14  0.1582  17
  1988.70628 09 15  0.1584  17
  1988.70902 09 16  0.1587  17
  1988.71175 09 17  0.1590  17
  1988.71448 09 18  0.1595  17
  1988.71721 09 19  0.1601  17
  1988.71995 09 20  0.1609  17
  1988.72268 09 21  0.1616  17
  1988.72541 09 22  0.1623  17
  1988.72814 09 23  0.1628  17
  1988.73087 09 24  0.1632  17
  1988.73361 09 25  0.1633  17
  1988.73634 09 26  0.1633  17
  1988.73907 09 27  0.1633  17
  1988.74180 09 28  0.1633  17
  1988.74454 09 29  0.1635  17
  1988.74727 09 30  0.1638  17
  1988.75000 10 01  0.1641  17
  1988.75273 10 02  0.1646  17
  1988.75546 10 03  0.1648  17
  1988.75820 10 04  0.1649  17
  1988.76093 10 05  0.1648  17
  1988.76366 10 06  0.1645  17
  1988.76639 10 07  0.1641  17
  1988.76913 10 08  0.1636  17
  1988.77186 10 09  0.1632  17
  1988.77459 10 10  0.1627  17
  1988.77732 10 11  0.1622  17
  1988.78005 10 12  0.1617  17
  1988.78279 10 13  0.1614  17
  1988.78552 10 14  0.1613  17
  1988.78825 10 15  0.1613  17
  1988.79098 10 16  0.1615  17
  1988.79372 10 17  0.1618  17
  1988.79645 10 18  0.1620  17
  1988.79918 10 19  0.1622  17
  1988.80191 10 20  0.1623  17
  1988.80464 10 21  0.1624  17
  1988.80738 10 22  0.1624  17
  1988.81011 10 23  0.1624  17
  1988.81284 10 24  0.1623  17
  1988.81557 10 25  0.1621  17
  1988.81831 10 26  0.1619  17
  1988.82104 10 27  0.1617  17
  1988.82377 10 28  0.1616  17
  1988.82650 10 29  0.1615  17
  1988.82923 10 30  0.1615  17
  1988.83197 10 31  0.1616  17
  1988.83470 11 01  0.1616  17
  1988.83743 11 02  0.1617  17
  1988.84016 11 03  0.1618  17
  1988.84290 11 04  0.1617  17
  1988.84563 11 05  0.1616  17
  1988.84836 11 06  0.1614  17
  1988.85109 11 07  0.1611  17
  1988.85383 11 08  0.1609  17
  1988.85656 11 09  0.1608  17
  1988.85929 11 10  0.1609  17
  1988.86202 11 11  0.1611  17
  1988.86475 11 12  0.1614  17
  1988.86749 11 13  0.1619  17
  1988.87022 11 14  0.1628   1
  1988.87295 11 15  0.1627   1
  1988.87568 11 16  0.1630   1
  1988.87842 11 17  0.1634   1
  1988.88115 11 18  0.1629   1
  1988.88388 11 19  0.1615  17
  1988.88661 11 20  0.1613   1
  1988.88934 11 21  0.1618   1
  1988.89208 11 22  0.1601  17
  1988.89481 11 23  0.1598  17
  1988.89754 11 24  0.1596  17
  1988.90027 11 25  0.1594  17
  1988.90301 11 26  0.1604   1
  1988.90574 11 27  0.1606   1
  1988.90847 11 28  0.1613   1
  1988.91120 11 29  0.1615   1
  1988.91393 11 30  0.1621   1
  1988.91667 12 01  0.1628   1
  1988.91940 12 02  0.1628   1
  1988.92213 12 03  0.1622   1
  1988.92486 12 04  0.1620   1
  1988.92760 12 05  0.1623   1
  1988.93033 12 06  0.1625   1
  1988.93306 12 07  0.1625   1
  1988.93579 12 08  0.1625   1
  1988.93852 12 09  0.1630   1
  1988.94126 12 10  0.1637   1
  1988.94399 12 11  0.1643   1
  1988.94672 12 12  0.1650   1
  1988.94945 12 13  0.1657   1
  1988.95219 12 14  0.1669   1
  1988.95492 12 15  0.1674   1
  1988.95765 12 16  0.1676   1
